Frame, Time (ms), Delta (ms) , Memory (mb)
 5235,83163.117,14.623,4795
 5236,83172.164, 9.045,4795
 5237,83184.125,11.964,4795
 5238,83194.148,10.023,4795
 5239,83205.562,11.414,4795
 5240,83216.789,11.222,4795
 5241,83228.508,11.721,4795
 5242,83240.266,11.759,4795
 5243,83251.695,11.423,4795
 5244,83263.133,11.444,4795
 5245,83275.797,12.666,4795
 5246,83292.477,16.679,4795
 5247,83306.086,13.604,4795
 5248,83314.539, 8.459,4795
 5249,83323.258, 8.719,4795
 5250,83337.469,14.205,4795
 5251,83349.188,11.721,4795
 5252,83360.844,11.657,4795
 5253,83371.422,10.580,4795
 5254,83384.789,13.365,4795
 5255,83399.453,14.661,4795
 5256,83408.422, 8.973,4795
 5257,83420.117,11.696,4795
 5258,83439.172,19.053,4795
 5259,83450.023,10.851,4795
 5260,83458.812, 8.787,4795
 5261,83468.547, 9.735,4795
 5262,83479.555,11.010,4795
 5263,83490.750,11.195,4795
 5264,83501.945,11.199,4795
 5265,83512.828,10.881,4795
 5266,83526.094,13.265,4795
 5267,83536.609,10.519,4795
 5268,83546.836,10.220,4795
 5269,83559.391,12.557,4795
 5270,83574.758,15.366,4795
 5271,83581.766, 7.012,4795
 5272,83599.211,17.441,4795
 5273,83608.875, 9.666,4795
 5274,83622.906,14.030,4795
 5275,83633.453,10.545,4795
 5276,83645.461,12.011,4795
 5277,83657.711,12.248,4795
 5278,83664.758, 7.043,4795
 5279,83676.398,11.643,4795
 5280,83686.242, 9.853,4795
 5281,83699.969,13.721,4795
 5282,83712.789,12.823,4795
 5283,83727.789,14.994,4795
 5284,83737.570, 9.784,4795
 5285,83744.758, 7.188,4795
 5286,83753.969, 9.218,4795
 5287,83765.117,11.139,4795
 5288,83776.414,11.294,4795
 5289,83787.797,11.388,4795
 5290,83800.508,12.711,4795
 5291,83811.398,10.884,4795
 5292,83819.984, 8.592,4795
 5293,83828.867, 8.885,4795
 5294,83835.883, 7.015,4795
 5295,83844.633, 8.752,4795
 5296,83852.992, 8.362,4795
 5297,83862.180, 9.186,4795
 5298,83875.039,12.849,4795
 5299,83885.797,10.763,4795
 5300,83894.453, 8.660,4795
 5301,83903.852, 9.396,4795
 5302,83910.938, 7.090,4795
 5303,83918.977, 8.042,4795
 5304,83928.953, 9.975,4795
 5305,83941.570,12.616,4795
 5306,83951.922,10.351,4795
 5307,83964.812,12.885,4795
 5308,83977.891,13.083,4795
 5309,83987.461, 9.567,4795
 5310,83996.391, 8.928,4795
 5311,84004.062, 7.674,4795
 5312,84015.742,11.674,4795
 5313,84027.594,11.860,4795
 5314,84038.914,11.319,4795
 5315,84050.617,11.706,4795
 5316,84063.172,12.553,4795
 5317,84077.312,14.141,4795
 5318,84088.867,11.556,4795
 5319,84098.914,10.042,4795
 5320,84107.102, 8.183,4795
 5321,84119.594,12.496,4795
 5322,84128.375, 8.780,4795
 5323,84138.508,10.132,4795
 5324,84148.320, 9.817,4795
 5325,84157.891, 9.570,4795
 5326,84167.320, 9.434,4795
 5327,84176.805, 9.476,4795
 5328,84186.133, 9.327,4795
 5329,84194.977, 8.854,4795
 5330,84203.039, 8.050,4795
 5331,84213.141,10.107,4795
 5332,84222.211, 9.072,4795
 5333,84231.094, 8.880,4795
 5334,84242.602,11.515,4795
 5335,84249.250, 6.644,4795
 5336,84257.500, 8.248,4795
 5337,84266.445, 8.948,4795
 5338,84274.969, 8.522,4795
 5339,84283.484, 8.514,4795
 5340,84292.156, 8.672,4795
 5341,84300.078, 7.922,4795
 5342,84307.500, 7.420,4795
 5343,84315.188, 7.687,4795
 5344,84325.312,10.134,4795
 5345,84340.430,15.109,4795
 5346,84353.219,12.789,4795
 5347,84365.688,12.470,4795
 5348,84373.727, 8.039,4795
 5349,84390.211,16.484,4795
 5350,84407.422,17.209,4795
 5351,84419.773,12.351,4795
 5352,84427.172, 7.406,4795
 5353,84442.922,15.751,4795
 5354,84457.273,14.350,4795
 5355,84469.758,12.477,4795
 5356,84483.453,13.699,4795
 5357,84492.039, 8.588,4795
 5358,84500.945, 8.911,4795
 5359,84510.242, 9.289,4795
 5360,84520.172, 9.931,4795
 5361,84529.953, 9.782,4795
 5362,84541.328,11.382,4795
 5363,84549.812, 8.477,4795
 5364,84561.141,11.329,4795
 5365,84572.742,11.596,4795
 5366,84581.852, 9.116,4795
 5367,84594.969,13.116,4795
 5368,84607.586,12.622,4795
 5369,84619.180,11.591,4795
 5370,84627.695, 8.508,4795
 5371,84642.445,14.757,4795
 5372,84652.820,10.371,4795
 5373,84663.195,10.378,4795
 5374,84674.297,11.107,4795
 5375,84682.531, 8.227,4795
 5376,84690.680, 8.147,4795
 5377,84697.547, 6.869,4795
 5378,84706.039, 8.488,4795
 5379,84713.305, 7.277,4795
 5380,84721.898, 8.587,4795
 5381,84733.031,11.127,4795
 5382,84742.898, 9.878,4795
 5383,84757.312,14.413,4795
 5384,84767.531,10.215,4795
 5385,84777.695,10.159,4795
 5386,84787.781,10.089,4795
 5387,84797.352, 9.565,4795
 5388,84811.906,14.564,4795
 5389,84819.031, 7.117,4795
 5390,84828.945, 9.925,4795
 5391,84838.492, 9.545,4795
 5392,84848.266, 9.775,4795
 5393,84860.148,11.876,4795
 5394,84869.914, 9.772,4795
 5395,84882.703,12.779,4795
 5396,84893.016,10.316,4795
 5397,84903.141,10.130,4795
 5398,84915.508,12.365,4795
 5399,84926.680,11.171,4795
 5400,84938.500,11.818,4795
 5401,84949.969,11.471,4795
 5402,84964.586,14.617,4795
 5403,84976.570,11.990,4795
 5404,84992.195,15.624,4795
 5405,85005.281,13.088,4795
 5406,85017.648,12.361,4795
 5407,85031.539,13.896,4795
 5408,85045.797,14.249,4795
 5409,85057.211,11.416,4795
 5410,85067.266,10.059,4795
 5411,85077.172, 9.905,4795
 5412,85092.344,15.171,4795
 5413,85106.750,14.402,4795
 5414,85119.312,12.567,4795
 5415,85129.273, 9.961,4795
 5416,85139.305,10.034,4795
 5417,85151.102,11.791,4795
 5418,85160.164, 9.064,4795
 5419,85170.109, 9.942,4795
 5420,85180.039, 9.931,4795
 5421,85190.406,10.372,4795
 5422,85202.031,11.621,4795
 5423,85212.961,10.936,4795
 5424,85222.172, 9.205,4795
 5425,85234.617,12.447,4795
 5426,85243.586, 8.971,4795
 5427,85251.359, 7.770,4795
 5428,85263.172,11.818,4795
 5429,85272.977, 9.804,4795
 5430,85284.125,11.141,4795
 5431,85292.695, 8.575,4795
 5432,85299.086, 6.391,4795
 5433,85308.109, 9.019,4795
 5434,85320.938,12.837,4795
 5435,85329.797, 8.855,4795
 5436,85344.219,14.420,4795
 5437,85355.727,11.505,4795
 5438,85367.469,11.743,4795
 5439,85376.055, 8.590,4795
 5440,85388.430,12.374,4795
 5441,85399.188,10.754,4795
 5442,85412.812,13.625,4795
 5443,85427.383,14.572,4795
 5444,85436.078, 8.693,4795
 5445,85454.320,18.249,4795
 5446,85472.359,18.037,4795
 5447,85480.555, 8.194,4795
 5448,85489.805, 9.247,4795
 5449,85500.102,10.297,4795
 5450,85511.180,11.079,4795
 5451,85524.086,12.908,4795
 5452,85536.930,12.849,4795
 5453,85547.031,10.091,4795
 5454,85556.891, 9.868,4795
 5455,85565.156, 8.264,4795
 5456,85576.492,11.336,4795
 5457,85587.672,11.173,4795
 5458,85599.023,11.354,4795
 5459,85607.922, 8.907,4795
 5460,85617.023, 9.090,4795
 5461,85625.945, 8.929,4795
 5462,85636.586,10.643,4795
 5463,85647.688,11.095,4795
 5464,85659.992,12.314,4795
 5465,85668.102, 8.099,4795
 5466,85676.570, 8.473,4795
 5467,85685.492, 8.926,4795
 5468,85695.992,10.502,4795
 5469,85702.953, 6.957,4795
 5470,85710.562, 7.611,4795
 5471,85719.172, 8.607,4795
 5472,85728.086, 8.909,4795
 5473,85736.500, 8.421,4795
 5474,85745.047, 8.543,4795
 5475,85751.984, 6.940,4795
 5476,85768.734,16.744,4795
 5477,85788.492,19.765,4795
 5478,85798.977,10.483,4795
 5479,85808.922, 9.945,4795
 5480,85824.102,15.179,4795
 5481,85838.008,13.900,4795
 5482,85850.008,12.001,4795
 5483,85863.094,13.086,4795
 5484,85876.883,13.799,4795
 5485,85889.195,12.311,4795
 5486,85901.883,12.685,4795
 5487,85917.258,15.377,4795
 5488,85925.336, 8.073,4795
 5489,85937.820,12.488,4795
 5490,85946.820, 8.994,4795
 5491,85956.992,10.184,4795
 5492,85965.695, 8.690,4795
 5493,85978.156,12.467,4795
 5494,85988.625,10.473,4795
 5495,85998.789,10.154,4795
 5496,86013.258,14.477,4795
 5497,86024.453,11.195,4795
 5498,86033.852, 9.398,4795
 5499,86044.578,10.723,4795
 5500,86055.414,10.837,4795
 5501,86072.305,16.897,4795
 5502,86082.094, 9.782,4795
 5503,86095.258,13.169,4795
 5504,86113.562,18.300,4795
 5505,86127.195,13.631,4795
 5506,86145.016,17.823,4795
 5507,86155.094,10.080,4795
 5508,86162.688, 7.585,4795
 5509,86174.836,12.154,4795
 5510,86182.867, 8.029,4795
 5511,86191.266, 8.404,4795
 5512,86198.258, 6.992,4795
 5513,86205.508, 7.250,4795
 5514,86212.141, 6.627,4795
 5515,86219.047, 6.908,4795
 5516,86228.602, 9.556,4795
 5517,86235.391, 6.788,4795
 5518,86245.164, 9.774,4795
 5519,86254.750, 9.586,4795
 5520,86264.625, 9.878,4795
 5521,86274.844,10.220,4795
 5522,86284.289, 9.447,4795
 5523,86295.680,11.379,4795
 5524,86308.438,12.765,4795
 5525,86319.266,10.832,4795
 5526,86329.617,10.347,4795
 5527,86346.859,17.240,4795
 5528,86355.789, 8.931,4795
 5529,86367.234,11.447,4795
 5530,86379.148,11.911,4795
 5531,86392.219,13.076,4795
 5532,86401.320, 9.105,4795
 5533,86410.539, 9.213,4795
 5534,86420.102, 9.556,4795
 5535,86430.617,10.527,4795
 5536,86440.891,10.270,4795
 5537,86449.859, 8.965,4795
 5538,86463.258,13.405,4795
 5539,86475.742,12.474,4795
 5540,86490.297,14.561,4795
 5541,86501.344,11.039,4795
 5542,86511.391,10.048,4795
 5543,86521.492,10.107,4795
 5544,86530.422, 8.932,4795
 5545,86541.898,11.477,4795
 5546,86551.938,10.043,4795
 5547,86566.445,14.500,4795
 5548,86573.703, 7.252,4795
 5549,86582.414, 8.716,4795
 5550,86595.797,13.386,4795
 5551,86609.297,13.505,4795
 5552,86620.211,10.906,4795
 5553,86630.898,10.693,4795
 5554,86639.945, 9.045,4795
 5555,86649.000, 9.053,4795
 5556,86659.617,10.622,4795
 5557,86669.930,10.308,4795
 5558,86680.180,10.249,4795
 5559,86690.320,10.146,4795
 5560,86700.500,10.176,4795
 5561,86713.578,13.076,4795
 5562,86727.766,14.188,4795
 5563,86737.508, 9.747,4795
 5564,86754.703,17.191,4795
 5565,86764.547, 9.849,4795
 5566,86778.234,13.682,4795
 5567,86794.008,15.773,4795
 5568,86805.836,11.832,4795
 5569,86822.703,16.860,4795
 5570,86836.703,14.004,4795
 5571,86847.844,11.140,4795
 5572,86857.953,10.114,4795
 5573,86867.109, 9.151,4795
 5574,86876.945, 9.841,4795
 5575,86886.023, 9.071,4795
 5576,86893.906, 7.887,4795
 5577,86901.484, 7.576,4795
 5578,86910.242, 8.760,4795
 5579,86917.250, 7.005,4795
 5580,86924.820, 7.568,4795
 5581,86931.609, 6.797,4795
 5582,86941.766,10.151,4795
 5583,86950.523, 8.762,4795
 5584,86961.562,11.035,4795
 5585,86974.625,13.064,4795
 5586,86988.852,14.226,4795
 5587,87002.406,13.557,4795
 5588,87012.484,10.073,4795
 5589,87024.984,12.510,4795
 5590,87040.000,15.003,4795
 5591,87048.055, 8.055,4795
 5592,87060.414,12.363,4795
 5593,87072.492,12.083,4795
 5594,87084.297,11.802,4795
 5595,87093.688, 9.390,4795
 5596,87108.406,14.716,4795
 5597,87116.734, 8.332,4795
 5598,87126.531, 9.798,4795
 5599,87137.891,11.356,4795
 5600,87152.781,14.890,4795
 5601,87167.844,15.067,4795
 5602,87182.273,14.434,4795
 5603,87193.875,11.592,4795
 5604,87207.367,13.496,4795
 5605,87219.711,12.342,4795
 5606,87231.828,12.119,4795
 5607,87249.305,17.478,4795
 5608,87258.625, 9.325,4795
 5609,87268.812,10.177,4795
 5610,87279.477,10.669,4795
 5611,87289.023, 9.543,4795
 5612,87296.078, 7.052,4795
 5613,87304.484, 8.411,4795
 5614,87315.867,11.383,4795
 5615,87326.078,10.206,4795
 5616,87333.422, 7.344,4795
 5617,87342.219, 8.800,4795
 5618,87350.898, 8.681,4795
 5619,87360.320, 9.426,4795
 5620,87369.781, 9.452,4795
 5621,87376.086, 6.310,4795
 5622,87383.938, 7.852,4795
 5623,87392.773, 8.832,4795
 5624,87402.969,10.202,4795
 5625,87412.031, 9.054,4795
 5626,87420.141, 8.116,4794
 5627,87438.422,18.281,4794
 5628,87450.273,11.856,4794
 5629,87465.875,15.596,4794
 5630,87476.570,10.695,4794
 5631,87486.844,10.275,4794
 5632,87507.352,20.503,4794
 5633,87518.125,10.775,4795
 5634,87528.852,10.731,4795
 5635,87538.211, 9.357,4795
 5636,87545.180, 6.972,4795
 5637,87552.141, 6.954,4795
 5638,87560.445, 8.309,4795
 5639,87569.773, 9.326,4795
 5640,87576.789, 7.017,4795
 5641,87587.867,11.079,4795
 5642,87596.859, 8.994,4795
 5643,87605.812, 8.949,4795
 5644,87614.844, 9.036,4795
 5645,87629.297,14.454,4795
 5646,87636.422, 7.122,4795
 5647,87643.938, 7.515,4795
 5648,87655.750,11.809,4795
 5649,87671.812,16.069,4795
 5650,87684.805,12.984,4795
 5651,87694.914,10.116,4795
 5652,87704.938,10.021,4795
 5653,87716.562,11.630,4795
 5654,87731.594,15.031,4795
 5655,87739.125, 7.524,4795
 5656,87748.133, 9.012,4795
 5657,87758.070, 9.937,4795
 5658,87770.852,12.783,4795
 5659,87782.031,11.173,4795
 5660,87796.156,14.128,4795
 5661,87807.414,11.255,4795
 5662,87823.445,16.034,4795
 5663,87838.914,15.468,4795
 5664,87848.047, 9.134,4795
 5665,87858.180,10.137,4795
 5666,87865.836, 7.650,4795
 5667,87874.867, 9.039,4795
 5668,87885.148,10.276,4795
 5669,87897.477,12.331,4795
 5670,87908.477,11.000,4795
 5671,87918.008, 9.524,4795
 5672,87929.938,11.937,4795
 5673,87942.258,12.318,4795
 5674,87956.445,14.189,4795
 5675,87966.352, 9.901,4795
 5676,87980.367,14.019,4795
 5677,87991.062,10.693,4795
 5678,88007.906,16.844,4795
 5679,88021.344,13.433,4795
 5680,88032.469,11.128,4795
 5681,88046.500,14.039,4795
 5682,88063.094,16.590,4795
 5683,88077.734,14.636,4795
 5684,88088.516,10.783,4795
 5685,88096.156, 7.644,4795
 5686,88114.070,17.908,4795
 5687,88125.297,11.232,4795
 5688,88136.109,10.811,4795
 5689,88145.742, 9.635,4795
 5690,88155.719, 9.972,4795
 5691,88165.023, 9.307,4795
 5692,88178.672,13.648,4795
 5693,88189.477,10.803,4795
 5694,88199.367, 9.895,4795
 5695,88214.961,15.594,4795
 5696,88225.172,10.211,4795
 5697,88233.789, 8.616,4795
 5698,88243.422, 9.628,4795
 5699,88254.383,10.966,4795
 5700,88264.359, 9.971,4795
 5701,88274.688,10.333,4795
 5702,88283.969, 9.285,4795
 5703,88293.812, 9.844,4795
 5704,88303.883,10.065,4795
 5705,88317.875,13.994,4795
 5706,88332.094,14.219,4795
 5707,88340.117, 8.018,4795
 5708,88350.727,10.614,4795
 5709,88360.398, 9.667,4795
 5710,88369.195, 8.806,4795
 5711,88378.875, 9.677,4795
 5712,88389.578,10.704,4795
 5713,88398.734, 9.154,4795
 5714,88408.242, 9.510,4795
 5715,88417.727, 9.482,4795
 5716,88426.641, 8.920,4795
 5717,88436.227, 9.579,4795
 5718,88447.156,10.935,4795
 5719,88457.383,10.221,4795
 5720,88463.891, 6.515,4795
 5721,88476.016,12.113,4795
 5722,88490.352,14.342,4795
 5723,88497.383, 7.033,4795
 5724,88512.523,15.142,4795
 5725,88529.578,17.057,4795
 5726,88542.898,13.321,4795
 5727,88555.375,12.466,4795
 5728,88564.148, 8.782,4795
 5729,88575.422,11.270,4795
 5730,88587.828,12.407,4795
 5731,88600.289,12.466,4795
 5732,88611.195,10.904,4795
 5733,88622.711,11.510,4795
 5734,88633.602,10.891,4795
 5735,88646.781,13.181,4795
 5736,88658.562,11.785,4795
 5737,88670.758,12.187,4795
 5738,88681.797,11.041,4795
 5739,88695.789,13.995,4795
 5740,88712.125,16.337,4795
 5741,88721.492, 9.364,4795
 5742,88738.305,16.822,4795
 5743,88750.719,12.405,4795
 5744,88763.453,12.737,4795
 5745,88773.219, 9.768,4795
 5746,88789.492,16.269,4795
 5747,88801.570,12.082,4795
 5748,88813.383,11.803,4795
 5749,88823.641,10.268,4795
 5750,88835.750,12.100,4795
 5751,88847.891,12.146,4795
 5752,88862.820,14.930,4795
 5753,88878.445,15.621,4795
 5754,88887.883, 9.445,4795
 5755,88899.445,11.557,4795
 5756,88908.664, 9.218,4795
 5757,88917.836, 9.173,4795
 5758,88927.016, 9.179,4795
 5759,88941.500,14.486,4795
 5760,88953.789,12.288,4795
 5761,88968.039,14.245,4795
 5762,88978.836,10.808,4795
 5763,88991.836,12.998,4795
 5764,89008.891,17.055,4795
 5765,89028.180,19.284,4795
 5766,89041.672,13.493,4795
 5767,89055.977,14.312,4795
 5768,89063.562, 7.579,4795
 5769,89075.109,11.546,4795
 5770,89085.836,10.727,4795
 5771,89097.547,11.714,4795
 5772,89107.805,10.256,4795
 5773,89117.070, 9.264,4795
 5774,89127.430,10.358,4795
 5775,89138.547,11.123,4795
 5776,89149.016,10.459,4795
 5777,89163.570,14.567,4795
 5778,89179.484,15.907,4795
 5779,89194.672,15.183,4795
 5780,89206.422,11.753,4795
 5781,89214.578, 8.165,4795
 5782,89230.469,15.885,4795
 5783,89240.203, 9.736,4795
 5784,89249.234, 9.029,4795
 5785,89256.852, 7.619,4795
 5786,89265.594, 8.745,4795
 5787,89275.094, 9.492,4795
 5788,89288.406,13.319,4795
 5789,89297.664, 9.253,4795
 5790,89310.141,12.476,4795
 5791,89319.250, 9.114,4795
 5792,89328.258, 9.011,4795
 5793,89336.594, 8.337,4795
 5794,89347.688,11.088,4795
 5795,89357.867,10.179,4795
 5796,89368.961,11.100,4795
 5797,89380.703,11.735,4795
 5798,89394.055,13.349,4795
 5799,89406.180,12.131,4795
 5800,89416.414,10.233,4795
 5801,89425.555, 9.142,4795
 5802,89435.273, 9.718,4795
 5803,89444.867, 9.595,4795
 5804,89455.625,10.758,4795
 5805,89463.969, 8.343,4795
 5806,89471.141, 7.168,4795
 5807,89479.703, 8.560,4795
 5808,89490.266,10.567,4795
 5809,89497.281, 7.021,4795
 5810,89509.344,12.052,4795
 5811,89522.594,13.254,4795
 5812,89536.023,13.429,4795
 5813,89550.070,14.045,4795
 5814,89566.312,16.247,4795
 5815,89583.891,17.575,4795
 5816,89592.609, 8.727,4795
 5817,89605.086,12.468,4795
 5818,89617.062,11.976,4795
 5819,89625.672, 8.608,4795
 5820,89635.281, 9.618,4795
 5821,89643.148, 7.866,4795
 5822,89653.570,10.424,4795
 5823,89662.906, 9.330,4795
 5824,89670.789, 7.881,4795
 5825,89679.211, 8.428,4795
 5826,89688.781, 9.566,4795
 5827,89698.406, 9.628,4795
 5828,89712.695,14.283,4795
 5829,89720.852, 8.164,4795
 5830,89729.602, 8.747,4795
 5831,89737.672, 8.066,4795
 5832,89746.195, 8.527,4795
 5833,89755.617, 9.422,4795
 5834,89766.086,10.465,4795
 5835,89778.086,12.004,4795
 5836,89789.141,11.053,4795
 5837,89799.586,10.446,4795
 5838,89812.141,12.557,4795
 5839,89824.008,11.861,4795
 5840,89832.586, 8.587,4795
 5841,89841.172, 8.582,4795
 5842,89850.117, 8.942,4795
 5843,89858.742, 8.630,4795
 5844,89872.391,13.648,4795
 5845,89888.383,15.988,4795
 5846,89900.352,11.967,4795
 5847,89913.781,13.434,4795
 5848,89928.016,14.230,4795
 5849,89940.742,12.728,4795
 5850,89951.773,11.034,4795
 5851,89960.062, 8.288,4795
 5852,89972.672,12.608,4795
 5853,89984.672,11.999,4795
 5854,90001.367,16.699,4795
 5855,90014.430,13.061,4795
 5856,90026.914,12.492,4795
 5857,90044.820,17.898,4795
 5858,90059.961,15.146,4795
 5859,90067.844, 7.876,4795
 5860,90075.891, 8.048,4795
 5861,90084.570, 8.685,4795
 5862,90094.852,10.278,4795
 5863,90104.609, 9.765,4795
 5864,90114.461, 9.845,4795
 5865,90125.391,10.928,4795
 5866,90135.023, 9.631,4795
 5867,90144.414, 9.395,4795
 5868,90152.055, 7.641,4795
 5869,90165.703,13.640,4795
 5870,90176.797,11.099,4795
 5871,90187.641,10.851,4795
 5872,90197.180, 9.532,4795
 5873,90209.625,12.450,4795
 5874,90218.812, 9.182,4795
 5875,90227.250, 8.445,4795
 5876,90239.594,12.339,4795
 5877,90252.867,13.272,4795
 5878,90272.875,20.008,4795
 5879,90289.547,16.676,4795
 5880,90299.273, 9.725,4795
 5881,90314.852,15.577,4795
 5882,90328.375,13.517,4795
 5883,90340.211,11.843,4795
 5884,90352.305,12.100,4795
 5885,90363.977,11.668,4795
 5886,90379.602,15.622,4795
 5887,90394.203,14.604,4795
 5888,90405.430,11.226,4795
 5889,90417.477,12.043,4795
 5890,90429.281,11.807,4795
 5891,90440.922,11.644,4795
 5892,90454.273,13.349,4795
 5893,90466.961,12.692,4795
 5894,90478.273,11.310,4795
 5895,90489.039,10.757,4795
 5896,90505.039,16.004,4795
 5897,90515.445,10.408,4795
 5898,90527.734,12.284,4795
 5899,90540.000,12.266,4795
 5900,90555.023,15.025,4795
 5901,90566.711,11.685,4795
 5902,90578.305,11.598,4795
 5903,90589.547,11.244,4795
 5904,90601.531,11.982,4795
 5905,90615.375,13.841,4795
 5906,90627.766,12.391,4795
 5907,90639.109,11.345,4795
 5908,90650.883,11.775,4795
 5909,90664.562,13.686,4795
 5910,90682.305,17.743,4795
 5911,90697.945,15.640,4795
 5912,90706.219, 8.270,4795
 5913,90718.453,12.235,4795
 5914,90728.008, 9.548,4795
 5915,90739.836,11.835,4795
 5916,90749.273, 9.436,4795
 5917,90760.148,10.872,4795
 5918,90771.273,11.128,4795
 5919,90781.742,10.462,4795
 5920,90791.156, 9.422,4795
 5921,90800.617, 9.458,4795
 5922,90810.164, 9.545,4795
 5923,90819.086, 8.922,4795
 5924,90827.750, 8.665,4795
 5925,90837.297, 9.550,4795
 5926,90851.109,13.813,4795
 5927,90859.930, 8.822,4795
 5928,90869.672, 9.735,4795
 5929,90876.859, 7.194,4795
 5930,90883.789, 6.927,4795
 5931,90905.547,21.760,4795
 5932,90915.938,10.393,4795
 5933,90925.508, 9.565,4795
 5934,90932.305, 6.800,4795
 5935,90940.812, 8.502,4795
 5936,90950.227, 9.418,4795
 5937,90962.070,11.838,4795
 5938,90968.484, 6.415,4795
 5939,90978.250, 9.774,4795
 5940,90988.922,10.667,4795
 5941,90999.281,10.359,4795
 5942,91011.906,12.626,4795
 5943,91022.086,10.174,4795
 5944,91030.414, 8.330,4795
 5945,91041.477,11.069,4795
 5946,91056.812,15.329,4795
 5947,91069.297,12.493,4795
 5948,91083.414,14.111,4795
 5949,91097.719,14.302,4795
 5950,91110.023,12.303,4795
 5951,91124.414,14.391,4795
 5952,91136.867,12.460,4795
 5953,91147.797,10.928,4795
 5954,91156.781, 8.986,4795
 5955,91172.367,15.581,4795
 5956,91185.797,13.430,4795
 5957,91197.516,11.725,4795
 5958,91209.203,11.689,4795
 5959,91216.062, 6.851,4795
 5960,91224.289, 8.229,4795
 5961,91234.414,10.122,4795
 5962,91243.484, 9.077,4795
 5963,91253.453, 9.964,4795
 5964,91260.539, 7.089,4795
 5965,91267.664, 7.122,4795
 5966,91281.719,14.052,4795
 5967,91293.281,11.574,4795
 5968,91317.336,24.040,4795
 5969,91330.430,13.097,4795
 5970,91346.492,16.064,4795
 5971,91354.734, 8.246,4795
 5972,91363.031, 8.289,4795
 5973,91372.258, 9.239,4795
 5974,91381.688, 9.422,4795
 5975,91392.500,10.817,4795
 5976,91402.328, 9.821,4795
 5977,91410.500, 8.174,4795
 5978,91419.367, 8.867,4795
 5979,91426.711, 7.348,4795
 5980,91434.453, 7.739,4795
 5981,91446.023,11.571,4795
 5982,91455.609, 9.588,4795
 5983,91465.023, 9.410,4795
 5984,91474.672, 9.645,4795
 5985,91485.609,10.948,4795
